"SCR.title"	"journal"	"PMID"	"Public_ss"	"ds_count"	"year"	"is_research_article"	"relative_citation_ratio"	"nih_percentile"	"citation_count"	"citations_per_year"	"expected_citations_per_year"	"field_citation_rate"	"SJR"	"SJR_Best_Quartile"	"H_index"	"Publisher"
"European Psychiatry"	"Eur Psychiatry"	27315593	"N"	0	2016	"Yes"	1.33	60.9	21	3.5	2.63642829511835	5.24631570225958	1.683	"Q1"	100	"Cambridge University Press"
"European Respiratory Journal"	"Eur Respir J"	21540310	"N"	0	2011	"Yes"	1.19	56.9	39	3.54545454545455	2.96784194639122	6.76069014894005	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	22936702	"N"	0	2013	"Yes"	1.14	55.2	31	3.44444444444444	3.01558533029126	6.78984711337046	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	24993907	"N"	0	2014	"Yes"	1.61	67.8	38	4.75	2.94653543685952	6.34211916235752	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	25234806	"N"	0	2015	"Yes"	0.58	31.2	13	1.85714285714286	3.21619262447101	6.95145052330041	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	28461288	"N"	0	2017	"Yes"	1.31	60.3	28	5.6	4.28283158171136	8.88540062195282	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	30049742	"N"	0	2018	"Yes"	0.88	45.6	13	3.25	3.68300990196955	7.33075573212823	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	31000673	"Y"	1	2019	"Yes"	0.72	38.2	8	2.66666666666667	3.72083135244954	7.44090975078735	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	31537701	"N"	0	2019	"Yes"	0.58	31.5	6	2	3.42920985752456	6.83155610665433	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	31619474	"Y"	3	2019	"Yes"	3.75	89.4	41	13.6666666666667	3.64647432274207	7.28553805217229	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	33093117	"N"	0	2021	"Yes"	2.3	NA	7	7	3.04587167814389	8.2003807865482	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	33243845	"N"	0	2021	"Yes"	6.46	NA	17	17	2.62972544249997	6.12166085021933	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	33542050	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	4.336	"Q1"	255	"European Respiratory Society"
"European Respiratory Journal"	"Eur Respir J"	33766948	"N"	0	2021	"Yes"	NA	NA	1	1	NA	14.9997968172662	4.336	"Q1"	255	"European Respiratory Society"
"European Urology"	"Eur Urol"	30289108	"N"	0	2018	"Yes"	1.38	62.2	27	6.75	4.90027732714613	10.004647413516	6.184	"Q1"	230	"Elsevier"
"European Urology Open Science"	"Eur Urol Open Sci"	34337522	"N"	0	2021	"Yes"	NA	NA	2	2	NA	3.8033254085947	0.353	"Q3"	33	"Elsevier BV"
"European Urology Open Science"	"Eur Urol Open Sci"	34337532	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	0.353	"Q3"	33	"Elsevier BV"
"European urology oncology"	"Eur Urol Oncol"	31277774	"N"	0	2019	"Yes"	0.46	25.1	5	1.66666666666667	3.58783124762656	7.16300122910994	2.299	"Q1"	26	"Elsevier BV"
"European urology oncology"	"Eur Urol Oncol"	34353775	"N"	0	2022	"Yes"	NA	NA	1	1	1.00009865070366	11.7810096111272	2.299	"Q1"	26	"Elsevier BV"
"Experimental Biology and Medicine"	"Exp Biol Med (Maywood)"	27022141	"N"	0	2016	"Yes"	0.98	49.4	18	3	3.07087034994609	6.4393703710951	0.864	"Q1"	151	"SAGE Publications Inc."
"Experimental Dermatology"	"Exp Dermatol"	25827949	"N"	0	2015	"Yes"	1.35	61.6	30	4.28571428571429	3.1634300683284	6.80412793886866	1.038	"Q1"	102	"Wiley-Blackwell Publishing Ltd"
"Experimental Dermatology"	"Exp Dermatol"	26174610	"N"	0	2015	"Yes"	0.13	6.3	2	0.285714285714286	2.20149013808063	4.11821794980097	1.038	"Q1"	102	"Wiley-Blackwell Publishing Ltd"
"Experimental Dermatology"	"Exp Dermatol"	29654602	"N"	0	2019	"Yes"	0.46	24.6	5	1.66666666666667	3.65210525560022	7.29730408971306	1.038	"Q1"	102	"Wiley-Blackwell Publishing Ltd"
"Experimental Dermatology"	"Exp Dermatol"	30921485	"N"	0	2019	"Yes"	0.46	25	5	1.66666666666667	3.59659161313674	7.18130632918131	1.038	"Q1"	102	"Wiley-Blackwell Publishing Ltd"
"Experimental Dermatology"	"Exp Dermatol"	34265127	"N"	0	2021	"Yes"	NA	NA	1	1	NA	3.78946101915891	1.038	"Q1"	102	"Wiley-Blackwell Publishing Ltd"
"Experimental Eye Research"	"Exp Eye Res"	29278698	"N"	0	2018	"Yes"	1.39	62.5	14	3.5	2.51683897865327	4.76910439205443	0.858	"Q1"	133	"Academic Press Inc."
"Experimental Gerontology"	"Exp Gerontol"	26116289	"N"	0	2015	"Yes"	0.17	8.5	4	0.571428571428571	3.31652730531613	7.23160307031279	0.999	"Q2"	143	"Elsevier Inc."
"Experimental Gerontology"	"Exp Gerontol"	29107063	"N"	0	2018	"Yes"	1.77	70.9	25	6.25	3.53190399302223	6.99883127199229	0.999	"Q2"	143	"Elsevier Inc."
"Experimental and Clinical Psychopharmacology"	"Exp Clin Psychopharmacol"	29251981	"N"	0	2017	"Yes"	0.43	23.4	7	1.4	3.22494140236609	6.38034819687983	0.856	"Q2"	95	"American Psychological Association"
"Experimental and Clinical Psychopharmacology"	"Exp Clin Psychopharmacol"	30265060	"N"	0	2019	"Yes"	0.57	30.7	5	1.66666666666667	2.93225739216794	5.79315598527834	0.856	"Q2"	95	"American Psychological Association"
"Experimental and Molecular Medicine"	"Exp Mol Med"	21844665	"N"	0	2011	"Yes"	0.67	35.7	25	2.27272727272727	3.41442195821005	8.13419295110109	2.645	"Q1"	91	"Korean Society of Med. Biochemistry and Mol. Biology"
"Expert Opinion on Drug Safety"	"Expert Opin Drug Saf"	30067105	"N"	0	2018	"Yes"	0.12	5.6	1	0.25	2.14210386355285	3.94594829154054	0.882	"Q1"	76	"Taylor and Francis Ltd."
"F1000Research"	"F1000Res"	31372216	"N"	0	2019	"Yes"	0.84	43.6	6	2	2.39323381379493	4.66684675406166	0.939	"Q1"	72	NA
"FASEB Journal"	"FASEB J"	21795503	"N"	0	2011	"Yes"	0.67	36.1	23	2.09090909090909	3.10401264386475	7.17949714791518	1.385	"Q1"	287	"John Wiley &amp; Sons Inc."
"FASEB Journal"	"FASEB J"	33891350	"N"	0	2021	"Yes"	NA	NA	1	1	NA	4.42580183230219	1.385	"Q1"	287	"John Wiley &amp; Sons Inc."
"Female Pelvic Medicine and Reconstructive Surgery"	"Female Pelvic Med Reconstr Surg"	34027909	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	0.635	"Q2"	31	"Lippincott Williams and Wilkins Ltd."
"Fertility and Sterility"	"Fertil Steril"	30196971	"N"	0	2018	"Yes"	0.37	19.7	5	1.25	3.37436470041748	6.65277501904817	1.895	"Q1"	217	"Elsevier Inc."
"Fertility and Sterility"	"Fertil Steril"	31371054	"N"	0	2019	"Yes"	0.41	22	4	1.33333333333333	3.24744442656769	6.45175067509835	1.895	"Q1"	217	"Elsevier Inc."
"Frontiers in Aging Neuroscience"	"Front Aging Neurosci"	25140149	"N"	0	2014	"Yes"	0.46	25.1	13	1.625	3.5005949448699	7.96192432932067	1.324	"Q1"	92	"Frontiers Media S.A."
"Frontiers in Aging Neuroscience"	"Front Aging Neurosci"	31708768	"Y"	1	2019	"Yes"	0.73	38.9	9	3	4.10243988086865	8.23829455084895	1.324	"Q1"	92	"Frontiers Media S.A."
"Frontiers in Aging Neuroscience"	"Front Aging Neurosci"	34122051	"N"	0	2021	"Yes"	NA	NA	1	1	NA	12.1562133542461	1.324	"Q1"	92	"Frontiers Media S.A."
"Frontiers in Cardiovascular Medicine"	"Front Cardiovasc Med"	28979897	"N"	0	2017	"Yes"	0.68	36.2	11	2.2	3.25434635253471	6.44997824276478	1.443	"Q1"	44	"Frontiers Media S.A."
"Frontiers in Cardiovascular Medicine"	"Front Cardiovasc Med"	33937362	"Y"	4	2021	"Yes"	NA	NA	1	1	NA	6.80368682939051	1.443	"Q1"	44	"Frontiers Media S.A."
"Frontiers in Cardiovascular Medicine"	"Front Cardiovasc Med"	34859065	"N"	0	2021	"Yes"	NA	NA	2	2	NA	8.65060572424178	1.443	"Q1"	44	"Frontiers Media S.A."
"Frontiers in Cell and Developmental Biology"	"Front Cell Dev Biol"	33816493	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.44	"Q1"	67	"Frontiers Media S.A."
"Frontiers in Cell and Developmental Biology"	"Front Cell Dev Biol"	33898419	"N"	0	2021	"Yes"	NA	NA	4	4	NA	6.70560561794066	1.44	"Q1"	67	"Frontiers Media S.A."
"Frontiers in Cell and Developmental Biology"	"Front Cell Dev Biol"	33937227	"N"	0	2021	"Yes"	NA	NA	1	1	NA	6.70126752225244	1.44	"Q1"	67	"Frontiers Media S.A."
"Frontiers in Endocrinology"	"Front Endocrinol (Lausanne)"	29559957	"N"	0	2018	"Yes"	0.77	40.6	10	2.5	3.25981592919422	6.40115323064562	1.375	"Q1"	83	"Frontiers Media S.A."
"Frontiers in Endocrinology"	"Front Endocrinol (Lausanne)"	30498476	"N"	0	2018	"Yes"	0.64	34.5	9	2.25	3.51474511467261	6.96113948698923	1.375	"Q1"	83	"Frontiers Media S.A."
"Frontiers in Endocrinology"	"Front Endocrinol (Lausanne)"	32390946	"N"	0	2020	"Yes"	0.66	35.3	5	2.5	3.79984800456559	8.42182972517487	1.375	"Q1"	83	"Frontiers Media S.A."
"Frontiers in Endocrinology"	"Front Endocrinol (Lausanne)"	34239500	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.375	"Q1"	83	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	22303337	"N"	0	2011	"Yes"	0.28	14.4	10	0.909090909090909	3.26009673621193	7.65954984292605	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	23386860	"N"	0	2013	"Yes"	0.34	17.7	10	1.11111111111111	3.31033425496609	7.7003808936491	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	23658558	"N"	0	2013	"Yes"	0.87	45.1	25	2.77777777777778	3.19570805094689	7.34627941226207	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	24009623	"N"	0	2013	"Yes"	0.33	17.3	11	1.22222222222222	3.73192277632969	9.00274557743132	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	24348519	"N"	0	2013	"Yes"	1.12	54.4	33	3.66666666666667	3.28037020591537	7.60781642073472	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	24376456	"N"	0	2013	"Yes"	0.86	44.8	26	2.88888888888889	3.35079094822415	7.82535907937269	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	24379826	"N"	0	2013	"Yes"	1.03	51.4	24	2.66666666666667	2.58327160831418	5.45435030715688	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	24478790	"N"	0	2014	"Yes"	1.65	68.6	45	5.625	3.40175048060811	7.67295036240529	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	24847357	"N"	0	2014	"Yes"	1.13	54.7	29	3.625	3.22006206457518	7.14178027902505	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	25009551	"N"	0	2014	"Yes"	1.05	52.1	30	3.75	3.56969456052471	8.16393857662556	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	25628645	"N"	0	2015	"Yes"	0.1	4.6	2	0.285714285714286	2.95489868129851	6.22187065039801	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	25918517	"N"	0	2015	"Yes"	0.67	36	16	2.28571428571429	3.40584698155969	7.48099973542583	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	27047539	"N"	0	2016	"Yes"	0.88	45.6	19	3.16666666666667	3.59377337365424	7.87535449567664	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	27790247	"N"	0	2016	"Yes"	0.91	46.7	22	3.66666666666667	4.03011714401786	9.07363161149598	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	29535761	"N"	0	2018	"Yes"	0.87	44.9	12	3	3.46727435808992	6.85686358301749	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	29545823	"N"	0	2018	"Yes"	1.77	70.8	22	5.5	3.11467938755564	6.08234128897512	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	29628937	"N"	0	2018	"Yes"	1.27	59.1	19	4.75	3.74716170273924	7.47167379407277	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	29868124	"N"	0	2018	"Yes"	1	50.1	15	3.75	3.76582155798422	7.51266267678129	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	30319691	"N"	0	2018	"Yes"	1.47	64.6	21	5.25	3.5678069282843	7.07769689999571	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	30369944	"N"	0	2018	"Yes"	0.26	13.5	4	1	3.8016021105395	7.59125947470279	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	30631343	"N"	0	2018	"Yes"	0.77	40.5	7	1.75	2.28690110914173	4.26401492378596	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	30693016	"N"	0	2019	"Yes"	0.87	45.2	8	2.66666666666667	3.05242902766892	6.04425895706986	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	30713548	"N"	0	2019	"Yes"	1.01	50.7	13	4.33333333333333	4.28354156256436	8.61671305435566	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31040861	"N"	0	2019	"Yes"	1.37	61.9	12	4	2.9272880803454	5.7827724287827	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31080455	"N"	0	2019	"Yes"	1.25	58.8	15	5	3.98597948465719	7.99494634756618	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31118946	"N"	0	2019	"Yes"	0.12	5.6	1	0.333333333333333	2.84434137910697	5.60945230132963	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31134134	"N"	0	2019	"Yes"	0.06	3.1	1	0.333333333333333	5.42747233193155	11.0069977044261	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31178898	"N"	0	2019	"Yes"	1.12	54.4	14	4.66666666666667	4.18035299837706	8.40109682333484	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31214251	"N"	0	2019	"Yes"	0.46	24.9	3	1	2.16720813238723	4.19455793094572	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31249589	"N"	0	2019	"Yes"	1.14	55.2	11	3.66666666666667	3.21610809517255	6.38627227908952	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31417607	"Y"	1	2019	"Yes"	0.88	45.5	7	2.33333333333333	2.64912274325162	5.20153591234144	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31620175	"N"	0	2019	"Yes"	0.42	22.8	4	1.33333333333333	3.14995342543876	6.24803970782769	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31681408	"N"	0	2019	"Yes"	0.23	11.6	3	1	4.3615373802524	8.77968813185319	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	31749835	"N"	0	2019	"Yes"	0.29	15	2	0.666666666666667	2.31693359543782	4.50741469259441	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	32117412	"N"	0	2020	"Yes"	0.47	25.4	4	2	4.26225823812871	9.44669710028246	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	32612638	"Y"	1	2020	"Yes"	2.73	83.2	12	6	2.19993626422758	4.87584992907635	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	32719713	"N"	0	2020	"Yes"	0.63	33.8	5	2.5	3.9819181982767	8.82536275271236	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	33133133	"N"	0	2020	"Yes"	0.53	28.9	3	1.5	2.80870701825804	6.22510485347088	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	33679876	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	33692830	"N"	0	2021	"Yes"	NA	NA	2	2	NA	6.26893852426594	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	33763119	"N"	0	2021	"Yes"	NA	NA	2	2	NA	6.70023146374089	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34054925	"N"	0	2021	"Yes"	NA	NA	1	1	NA	12.7908858709818	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34220922	"N"	0	2021	"Yes"	NA	NA	3	3	NA	10.5731620344775	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34621292	"N"	0	2021	"Yes"	NA	NA	1	1	NA	3.4991601282835	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34659352	"N"	0	2021	"Yes"	NA	NA	1	1	NA	9.83695834169819	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34707639	"N"	0	2021	"Yes"	NA	NA	1	1	NA	2.94751950569612	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34868232	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34899825	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34976021	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	34992631	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Genetics"	"Front Genet"	35116054	"N"	0	2022	"Yes"	NA	NA	0	0	NA	NA	1.096	"Q2"	93	"Frontiers Media S.A."
"Frontiers in Human Neuroscience"	"Front Hum Neurosci"	24133439	"N"	0	2013	"Yes"	0.78	40.9	24	2.66666666666667	3.44025498175106	8.10172997618292	0.859	"Q2"	128	"Frontiers Media S.A."
"Frontiers in Human Neuroscience"	"Front Hum Neurosci"	34177493	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	0.859	"Q2"	128	"Frontiers Media S.A."
"Frontiers in Immunology"	"Front Immunol"	29535710	"N"	0	2018	"Yes"	2.51	81.1	37	9.25	3.69190708548525	7.35029959282668	2.331	"Q1"	155	"Frontiers Media S.A."
"Frontiers in Immunology"	"Front Immunol"	33717105	"Y"	1	2021	"Yes"	NA	NA	2	2	NA	9.20722228465441	2.331	"Q1"	155	"Frontiers Media S.A."
"Frontiers in Immunology"	"Front Immunol"	33841421	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	2.331	"Q1"	155	"Frontiers Media S.A."
"Frontiers in Immunology"	"Front Immunol"	34025683	"N"	0	2021	"Yes"	NA	NA	3	3	NA	4.45797622738668	2.331	"Q1"	155	"Frontiers Media S.A."
"Frontiers in Immunology"	"Front Immunol"	34276655	"N"	0	2021	"Yes"	NA	NA	1	1	NA	5.30596549257292	2.331	"Q1"	155	"Frontiers Media S.A."
"Frontiers in Immunology"	"Front Immunol"	34512620	"N"	0	2021	"Yes"	NA	NA	2	2	NA	7.63103398364784	2.331	"Q1"	155	"Frontiers Media S.A."
"Frontiers in Microbiology"	"Front Microbiol"	29670602	"N"	0	2018	"Yes"	0.21	10.4	4	1	4.80825362931936	9.80250497955265	1.314	"Q1"	166	"Frontiers Media S.A."
"Frontiers in Molecular Neuroscience"	"Front Mol Neurosci"	28386217	"N"	0	2017	"Yes"	0.44	23.8	6	1.2	2.72078625246761	5.18652382311746	1.581	"Q1"	75	"Frontiers Media S.A."
"Frontiers in Neurology"	"Front Neurol"	30079052	"N"	0	2018	"Yes"	1.23	58	13	3.25	2.6453104572361	5.05130928045713	1.027	"Q1"	80	"Frontiers Media S.A."
"Frontiers in Neurology"	"Front Neurol"	32733355	"N"	0	2020	"Yes"	0.98	49.5	6	3	3.06202360770413	6.78654551644309	1.027	"Q1"	80	"Frontiers Media S.A."
"Frontiers in Neurology"	"Front Neurol"	33613413	"N"	0	2021	"Yes"	NA	NA	4	4	NA	7.6769303553689	1.027	"Q1"	80	"Frontiers Media S.A."
"Frontiers in Neurology"	"Front Neurol"	34975738	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.027	"Q1"	80	"Frontiers Media S.A."
"Frontiers in Neuroscience"	"Front Neurosci"	34177453	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.275	"Q2"	117	"Frontiers Media S.A."
"Frontiers in Neuroscience"	"Front Neurosci"	34456681	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.275	"Q2"	117	"Frontiers Media S.A."
"Frontiers in Neuroscience"	"Front Neurosci"	34720862	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.275	"Q2"	117	"Frontiers Media S.A."
"Frontiers in Oncology"	"Front Oncol"	32117775	"N"	0	2020	"Yes"	0.76	40.1	6	3	3.96741329398632	8.79321466837667	1.291	"Q1"	102	"Frontiers Media S.A."
"Frontiers in Oncology"	"Front Oncol"	32266149	"N"	0	2020	"Yes"	0.57	31.1	5	2.5	4.35303112103163	9.64788245363162	1.291	"Q1"	102	"Frontiers Media S.A."
"Frontiers in Oncology"	"Front Oncol"	34737962	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.291	"Q1"	102	"Frontiers Media S.A."
"Frontiers in Oncology"	"Front Oncol"	34926279	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.291	"Q1"	102	"Frontiers Media S.A."
"Frontiers in Pediatrics"	"Front Pediatr"	33692975	"Y"	1	2021	"Yes"	NA	NA	1	1	NA	5.50033853867676	0.85	"Q1"	48	"Frontiers Media S.A."
"Frontiers in Pharmacology"	"Front Pharmacol"	33967749	"N"	0	2021	"Yes"	NA	NA	2	2	NA	4.51379997098789	1.143	"Q1"	104	"Frontiers Media S.A."
"Frontiers in Pharmacology"	"Front Pharmacol"	34177598	"N"	0	2021	"Yes"	NA	NA	2	2	NA	5.38901319662387	1.143	"Q1"	104	"Frontiers Media S.A."
"Frontiers in Psychiatry"	"Front Psychiatry"	29559929	"N"	0	2018	"Yes"	1.51	65.5	22	5.5	3.63783074833909	7.2315136423737	1.279	"Q1"	81	"Frontiers Media S.A."
"Frontiers in Psychiatry"	"Front Psychiatry"	30034349	"N"	0	2018	"Yes"	4.83	93	63	15.75	3.25992793453994	6.40139926545769	1.279	"Q1"	81	"Frontiers Media S.A."
"Frontiers in Public Health"	"Front Public Health"	25147783	"N"	0	2014	"Yes"	0.77	40.6	17	2.125	2.76767310832006	5.81921120796891	1.298	"Q1"	64	"Frontiers Media S.A."
"Frontiers of Medicine"	"Front Med"	32889700	"N"	0	2021	"Yes"	1.57	NA	6	6	3.81203504145134	12.0274947224165	1.905	"Q1"	48	"Springer Science + Business Media"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	22384361	"N"	0	2011	"Yes"	0.76	40.2	26	2.36363636363636	3.11251174314607	7.20563700274475	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	23696099	"N"	0	2013	"Yes"	0.71	38.1	25	2.77777777777778	3.88997441005273	9.49099621886054	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	24347629	"N"	0	2014	"Yes"	1.89	73.1	44	5.5	2.90704760286134	6.2266756105049	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	26194203	"N"	0	2015	"Yes"	1.05	52.1	21	3	2.85420897248192	5.94072680117954	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	27412988	"N"	0	2016	"Yes"	0.31	16.1	6	1	3.25682564481329	6.95003647781896	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	28235828	"N"	0	2017	"Yes"	0.78	41.2	10	2	2.55773345612455	4.80041965950108	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	31484785	"N"	0	2019	"Yes"	1.05	52.1	15	5	4.75696804431639	9.60595478346377	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	31888951	"N"	0	2020	"Yes"	1.6	67.5	11	5.5	3.43562844159415	7.6145881886088	1.09	"Q1"	70	"Genetics Society of America"
"G3: Genes, Genomes, Genetics"	"G3 (Bethesda)"	32690583	"Y"	1	2020	"Yes"	0.35	18.6	2	1	2.85466829595189	6.32697157398811	1.09	"Q1"	70	"Genetics Society of America"
"Gastroenterology"	"Gastroenterology"	18723019	"N"	0	2008	"Yes"	1.61	67.7	70	5	3.10935123433054	7.44589725060899	7.689	"Q1"	423	"W.B. Saunders Ltd"
"Gastroenterology"	"Gastroenterology"	19698717	"N"	0	2009	"Yes"	5.33	94	225	17.3076923076923	3.24660426483083	7.68191825436718	7.689	"Q1"	423	"W.B. Saunders Ltd"
"Gastroenterology"	"Gastroenterology"	19944697	"N"	0	2010	"Yes"	6.36	95.6	233	19.4166666666667	3.05134599808054	6.98080502782202	7.689	"Q1"	423	"W.B. Saunders Ltd"
