PMID	Public_ss	ds_count	journal	year	is_research_article	relative_citation_ratio	nih_percentile	citation_count	citations_per_year	expected_citations_per_year	field_citation_rate
23118916	N	0	PLoS One	2012	Yes	0.41	22.2	13	1.3	3.14858777244187	7.43605896413281
23118974	N	0	PLoS One	2012	Yes	2.08	76	67	6.7	3.21538123863284	7.64881389501151
23128233	N	0	Nature	2012	Yes	92.6	100	2878	287.8	3.10801343228592	7.30681891375652
23133572	N	0	PLoS One	2012	Yes	1.8	71.5	44	4.4	2.43960442587311	5.177758691736
23137000	N	0	Ophthalmic Genet	2013	Yes	0.28	14.3	8	0.888888888888889	3.22470339079648	7.49184221976941
23139255	N	0	Circ Cardiovasc Genet	2012	Yes	0.96	48.6	36	3.6	3.76052172681485	9.38523114502737
23142968	N	0	Psychiatr Genet	2013	Yes	0.37	19.9	11	1.22222222222222	3.27958911714008	7.66185850328577
23143594	Y	1	Nat Genet	2012	Yes	18.86	99.4	616	61.6	3.26611159639015	7.81040355899527
23143596	Y	1	Nat Genet	2012	Yes	11.91	98.6	408	40.8	3.42513387402917	8.3169317512968
23143601	N	0	Nat Genet	2012	Yes	6.07	95.2	212	21.2	3.49212143455294	8.53030492417902
23143602	N	0	Nat Genet	2012	Yes	7.62	96.8	194	19.4	2.54707938446672	5.52009498135749
23144319	N	0	Carcinogenesis	2013	Yes	1.3	60	42	4.66666666666667	3.59531733402036	8.63987121462692
23144326	N	0	Am J Respir Crit Care Med	2012	Yes	2.81	83.9	82	8.2	2.91456565350414	6.69063635653325
23146381	N	0	J Allergy Clin Immunol	2013	Yes	1.29	59.8	39	4.33333333333333	3.36026496011245	7.91176331288681
23149075	N	0	Nutr Metab Cardiovasc Dis	2013	Yes	0.55	30	15	1.66666666666667	3.00745239808874	6.81887660865261
23149450	N	0	Transl Psychiatry	2012	Yes	1.42	63.4	40	4	2.80725844092438	6.34883438252099
23150908	N	0	N Engl J Med	2013	Yes	51.67	100	1442	160.222222222222	3.10102268293393	7.10872377178124
23151678	N	0	J Hum Genet	2013	Yes	0.03	2	1	0.111111111111111	3.4442036106593	8.17177512943841
23160099	N	0	Nat Genet	2012	Yes	2.61	82.1	72	7.2	2.75809741915868	6.19224347050299
23166209	N	0	Circ Cardiovasc Genet	2012	Yes	0.81	42.3	30	3	3.72460986211608	9.27084231738565
23180272	N	0	Hum Genet	2013	Yes	2.21	77.8	57	6.33333333333333	2.86070378308549	6.36430206266167
23180869	N	0	Gut	2014	Yes	1.37	62.1	42	5.25	3.8254895643137	8.97772886342383
23181788	N	0	Clin Exp Allergy	2012	Yes	1.46	64.2	48	4.8	3.29747752530162	7.91031237370518
23183192	N	0	Heart Rhythm	2013	Yes	0.74	39.2	20	2.22222222222222	3.00969935139825	6.82583686364726
23183491	N	0	Mol Psychiatry	2014	Yes	3.14	86.2	65	8.125	2.58996630159437	5.35072396173645
23184150	N	0	Hum Mol Genet	2013	Yes	1.02	50.8	40	4.44444444444444	4.37826984178892	11.0651771075888
23192594	N	0	Hum Genet	2013	Yes	0.89	45.8	26	2.88888888888889	3.2605037305526	7.60273882476019
23202124	N	0	Nat Genet	2013	Yes	7.72	96.8	213	23.6666666666667	3.0670178847276	7.00338911015043
23204130	N	0	Clin Cancer Res	2013	Yes	1.44	63.7	43	4.77777777777778	3.32784950339732	7.81135186083294
23207651	N	0	Mol Psychiatry	2014	Yes	4.48	92	110	13.75	3.06819916792171	6.75462545242924
23207799	N	0	Bone	2013	Yes	0.37	19.7	12	1.33333333333333	3.60532283615456	8.67086466959047
23209189	N	0	Diabetes	2013	Yes	4.01	90.5	113	12.5555555555556	3.13125533301677	7.20237367222635
23209447	N	0	PLoS Genet	2012	Yes	1.89	73	62	6.2	3.28690041971314	7.87662148301327
23212062	N	0	Am J Psychiatry	2012	Yes	2.82	83.9	84	8.4	2.98085098434105	6.90177274134307
23213074	N	0	Hepatology	2013	Yes	1.91	73.4	53	5.88888888888889	3.07824059485009	7.03815303864548
23216389	N	0	Alcohol Clin Exp Res	2013	Yes	1.32	60.6	33	3.66666666666667	2.78337992730302	6.12478050645612
23218918	N	0	Psychiatry Res	2013	Yes	0.9	46.2	24	2.66666666666667	2.97506149048602	6.71854120093913
23222517	N	0	Nature	2012	Yes	6.08	95.2	232	23.2	3.81777462261632	9.56759682513778
23223146	N	0	J Invest Dermatol	2013	Yes	0.83	43.3	25	2.77777777777778	3.35573264263167	7.89772381983219
23225573	N	0	Ann Neurol	2013	Yes	0.84	43.6	27	3	3.59097978178904	8.62643503442025
23229837	N	0	J Mol Neurosci	2013	Yes	0.64	34.7	18	2	3.1028627656107	7.11442368756825
23233654	N	0	Ann Rheum Dis	2013	Yes	2.63	82.3	75	8.33333333333333	3.16873901340916	7.31848466241226
23233662	N	0	Blood	2013	Yes	5.13	93.6	127	14.1111111111111	2.75319658551054	6.03128334539943
23237013	N	0	Psychol Med	2013	Yes	1.26	59	32	3.55555555555556	2.81797643437821	6.23194806981765
23241943	N	0	Pharmacogenet Genomics	2013	Yes	1.32	60.8	33	3.66666666666667	2.77053018508681	6.08497661642346
23242368	N	0	Nat Genet	2013	Yes	6.47	95.7	206	22.8888888888889	3.53881329393694	8.46484197590462
23247143	N	0	Circ Cardiovasc Genet	2013	Yes	0.71	38.1	24	2.66666666666667	3.73742481716219	9.08006919966198
23247145	N	0	Circ Cardiovasc Genet	2013	Yes	0.64	34.6	19	2.11111111111111	3.28107973835893	7.66647591288645
23251661	N	0	PLoS One	2012	Yes	7.61	96.8	243	24.3	3.19399589374661	7.5806958913721
23255317	N	0	Circ Cardiovasc Genet	2013	Yes	1.51	65.6	49	5.44444444444445	3.599172176547	8.65181213339727
23259602	N	0	BMC Oral Health	2012	Yes	1.64	68.4	47	4.7	2.85989819982897	6.51650599631623
23263444	N	0	Hum Genet	2013	Yes	0.88	45.3	25	2.77777777777778	3.1706509520292	7.32440716212478
23263445	N	0	Hum Genet	2013	Yes	1.76	70.7	38	4.22222222222222	2.40333238695027	4.94752961310352
23263486	Y	2	Nat Genet	2013	Yes	17.53	99.3	480	53.3333333333333	3.04295861452057	6.92886212513601
23263487	N	0	Nat Genet	2013	Yes	4.21	91.2	145	16.1111111111111	3.82424861495817	9.34901816700621
23263489	N	0	Nat Genet	2013	Yes	5.11	93.6	188	20.8888888888889	4.08792083617381	10.1657800849764
23263863	N	0	Hum Mol Genet	2013	Yes	2.12	76.5	70	7.77777777777778	3.67688220383749	8.89252991035032
23266556	N	0	Gastroenterology	2013	No	7.12	96.4	238	26.4444444444444	3.71450966903102	9.0090862942505
23266558	N	0	Gastroenterology	2013	Yes	2.68	82.8	91	10.1111111111111	3.77279383943848	9.18962973788602
23267103	N	0	Proc Natl Acad Sci U S A	2013	Yes	2.04	75.4	59	6.55555555555556	3.21691580662658	7.4677190787209
23269536	N	0	Hum Genet	2013	Yes	0.43	23.3	16	1.77777777777778	4.10172576896956	10.2085428126378
23273568	N	0	Am J Hum Genet	2013	Yes	3.72	89.3	129	14.3333333333333	3.84843602660993	9.42394208823061
23275298	N	0	Circ Cardiovasc Genet	2013	Yes	1.19	56.8	37	4.11111111111111	3.45435218505905	8.20321177093667
23279374	N	0	J Thromb Haemost	2013	Yes	0.26	13.1	7	0.777777777777778	3.04101160109425	6.92283097626085
23281178	N	0	Hum Mutat	2013	Yes	0.98	49.5	32	3.55555555555556	3.63195665596185	8.75336668534468
23284291	N	0	PLoS Genet	2012	Yes	3.08	85.9	107	10.7	3.47065279131763	8.46192159317283
23290196	N	0	Biol Psychiatry	2013	Yes	4.34	91.6	117	13	2.9922463058475	6.77177359185954
23291585	N	0	Nat Genet	2013	Yes	2.36	79.5	69	7.66666666666667	3.25141932293918	7.57459859007128
23291587	N	0	Nat Genet	2013	Yes	11.39	98.5	336	37.3333333333333	3.27644769855558	7.65212751586361
23291589	N	0	Nat Genet	2013	Yes	8.26	97.2	194	21.5555555555556	2.60910625108631	5.58494319867211
23297363	N	0	Hum Mol Genet	2013	Yes	1.75	70.6	60	6.66666666666667	3.80690818984921	9.29530375293134
23300138	N	0	Gut	2014	Yes	1.77	71	50	6.25	3.525095277326	8.09589071094319
23300278	N	0	Diabetes	2013	Yes	3.63	88.9	107	11.8888888888889	3.27395651918061	7.64441073616295
23300701	N	0	PLoS One	2012	Yes	0.83	43.5	30	3	3.60607591370235	8.89328020780084
23303382	N	0	J Hum Genet	2013	Yes	0.37	19.6	10	1.11111111111111	3.01577485776863	6.84465660208171
23307926	N	0	Hum Mol Genet	2013	Yes	2.46	80.7	70	7.77777777777778	3.15552384680795	7.27754881877376
23314186	N	0	Hum Mol Genet	2013	Yes	1.29	59.9	45	5	3.87006927426249	9.49095412599164
23319000	N	0	Mol Psychiatry	2014	Yes	1.61	67.8	40	5	3.09902427454087	6.84511570556833
23319801	N	0	Cancer Res	2013	Yes	1.1	54	36	4	3.62220943970402	8.72317330733575
23321320	N	0	J Hepatol	2013	Yes	1.55	66.5	47	5.22222222222222	3.3628373764645	7.91973173558918
23322567	N	0	Invest Ophthalmol Vis Sci	2013	Yes	0.92	47.3	23	2.55555555555556	2.76476133549096	6.06710679062739
23326239	N	0	PLoS Genet	2013	Yes	2.26	78.4	67	7.44444444444445	3.2950412012389	7.7097235145752
23326512	N	0	PLoS One	2013	Yes	0.62	33.3	16	1.77777777777778	2.87715034528418	6.41524761021871
23326517	N	0	PLoS One	2013	Yes	3.3	87.2	81	9	2.72884447964196	5.95584926059466
23328707	N	0	Nephrol Dial Transplant	2013	Yes	0.9	46.3	21	2.33333333333333	2.59336105647051	5.5361702361889
23337848	N	0	Pharmacogenet Genomics	2013	Yes	0.19	9.7	5	0.555555555555556	2.85778505913471	6.35526090329691
23337944	N	0	Mol Psychiatry	2014	Yes	1.54	66.2	31	3.875	2.51837030830971	5.14054660092084
23341777	N	0	PLoS Genet	2013	Yes	0.86	44.7	30	3.33333333333333	3.87331290275481	9.50100172302839
23349225	N	0	J Med Genet	2013	Yes	0.57	30.8	19	2.11111111111111	3.70838228763279	8.99010586559602
23349640	N	0	PLoS Genet	2013	Yes	1	50.3	35	3.88888888888889	3.88806443371415	9.54669667209737
23350875	N	0	BMC Genomics	2013	Yes	0.83	43.3	32	3.55555555555556	4.29891297912615	10.8193580256479
23354978	N	0	Hum Genet	2013	Yes	0.55	29.5	18	2	3.66739377975709	8.86313817763502
23358156	Y	1	Mol Psychiatry	2014	Yes	5.2	93.8	139	17.375	3.34403759482343	7.56437736616034
23358160	N	0	Mol Psychiatry	2014	Yes	4.29	91.5	111	13.875	3.23438336008593	7.24247614512762
23359319	N	0	Neoplasia	2013	Yes	0.32	17.1	10	1.11111111111111	3.41931411805189	8.09467641336735
23362303	Y	4	Circ Cardiovasc Genet	2013	Yes	2.19	77.5	62	6.88888888888889	3.14454676661093	7.24354576363928
23364009	N	0	Am J Clin Nutr	2013	Yes	1.1	53.9	32	3.55555555555556	3.22707754344489	7.49919649266827
23364394	N	0	J Hum Genet	2013	Yes	3.01	85.4	95	10.5555555555556	3.50697436170513	8.36621638980424
23371916	N	0	Genet Epidemiol	2013	Yes	0.99	49.7	25	2.77777777777778	2.81717630801759	6.22946956549169
23372041	N	0	Hum Mol Genet	2013	Yes	4.03	90.6	118	13.1111111111111	3.25738724699471	7.5930850771021
23372042	N	0	Hum Mol Genet	2013	Yes	1.1	53.8	33	3.66666666666667	3.33369092346075	7.82944648389441
23374588	N	0	Neurobiol Aging	2013	Yes	1.12	54.5	29	3.22222222222222	2.8807385220537	6.42636249417116
23376709	N	0	J Urol	2013	Yes	1.4	62.7	40	4.44444444444444	3.18120881350498	7.35711162810479
23377640	Y	1	Am J Psychiatry	2013	Yes	6.22	95.4	157	17.4444444444444	2.80615009356654	6.19531431007088
23378610	N	0	Diabetes	2013	Yes	1.74	70.3	52	5.77777777777778	3.32651617023884	7.80722167319775
23381795	N	0	Hypertension	2013	Yes	0.95	48.3	27	3	3.16255753273473	7.29933665361457
23381943	N	0	Ann Neurol	2013	Yes	3.28	87.1	99	11	3.35873579793009	7.90702651721228
23382691	N	0	PLoS Genet	2013	Yes	8.21	97.2	231	25.6666666666667	3.12504372218137	7.18313233100269
23382809	N	0	PLoS One	2013	Yes	1.15	55.5	31	3.44444444444444	2.99806364532565	6.78979362190955
23386860	N	0	Front Genet	2013	Yes	0.34	17.9	10	1.11111111111111	3.29200931569898	7.70033182121728
23388002	N	0	N Engl J Med	2013	Yes	19.91	99.5	537	59.6666666666667	2.99718133742297	6.78706054865857
23392654	N	0	Circ Cardiovasc Genet	2013	Yes	2.62	82.2	75	8.33333333333333	3.18207838472948	7.35980524769757
23393555	N	0	PLoS One	2013	Yes	0.33	17.4	10	1.11111111111111	3.36406828166306	7.92354463816262
23394302	N	0	BMC Med Genet	2013	Yes	0.93	47.4	31	3.44444444444444	3.72021924734808	9.02677251889542
23396134	N	0	Nat Genet	2013	Yes	12.36	98.7	294	32.6666666666667	2.64391519984328	5.69276883012539
23400010	N	0	Pharmacogenomics J	2014	Yes	0.99	49.9	29	3.625	3.65601730262266	8.48022570633994
23401653	N	0	Mol Vis	2013	Yes	1.14	55	27	3	2.64207717311838	5.68707528293948
23406172	N	0	Br J Haematol	2013	Yes	1.07	52.6	32	3.55555555555556	3.33528625986363	7.83438826355638
23406873	N	0	Hum Mol Genet	2013	Yes	2.09	76.2	48	5.33333333333333	2.54906222921044	5.39894836674069
23408455	N	0	Obesity (Silver Spring)	2013	Yes	0.31	16.3	7	0.777777777777778	2.4990954720202	5.24416928440396
23408906	N	0	PLoS Genet	2013	Yes	5.25	93.9	141	15.6666666666667	2.98561982733898	6.75124713946706
23412934	N	0	Brain	2013	Yes	1.31	60.3	40	4.44444444444444	3.40182951794096	8.04051539687611
23417110	N	0	Hum Genet	2013	Yes	0.27	14	10	1.11111111111111	4.09624418042685	10.1915628184957
23419831	N	0	Mol Psychiatry	2014	Yes	5.57	94.5	135	16.875	3.02854469646439	6.63821569577847
23420232	N	0	Ann Intern Med	2013	Yes	4.89	93.1	155	17.2222222222222	3.52512359119097	8.42243618958517
23423138	N	0	Transl Psychiatry	2013	Yes	0.58	31.6	16	1.77777777777778	3.04414351850717	6.93253253246314
23423446	N	0	Breast Cancer Res Treat	2013	Yes	0.41	22.2	13	1.44444444444444	3.49941612343334	8.34280368004332
23432519	N	0	Clin Transplant	2013	Yes	1.13	54.9	31	3.44444444444444	3.04126868618705	6.9236273336189
23437003	N	0	PLoS Genet	2013	Yes	3.27	87.1	83	9.22222222222222	2.81744738062905	6.23030925116286
23446634	N	0	Hum Mol Genet	2013	Yes	1.24	58.4	42	4.66666666666667	3.75805072272673	9.14396085313651
23449627	N	0	Hum Mol Genet	2013	Yes	4.05	90.6	117	13	3.21003212050898	7.44639588945888
23453885	N	0	Lancet	2013	Yes	71.07	100	1846	205.111111111111	2.88607676542404	6.4428984564111
23454411	N	0	Transl Res	2013	Yes	0.48	26.1	11	1.22222222222222	2.52843856529122	5.33506365707895
23455491	N	0	Drug Alcohol Depend	2013	Yes	0.91	46.7	24	2.66666666666667	2.93035002273467	6.58004111933215
23455636	N	0	Nat Genet	2013	Yes	20.8	99.5	551	61.2222222222222	2.94402451825268	6.62239979911674
23455637	N	0	Nat Genet	2013	Yes	2.43	80.3	83	9.22222222222222	3.79362912225597	9.25416996695152
23456092	N	0	Hum Genet	2013	Yes	2.58	81.9	70	7.77777777777778	3.0135002710851	6.83761074881107
23456168	N	0	Hum Genet	2013	Yes	0.52	28	16	1.77777777777778	3.43989571380422	8.15843081094499
23459209	Y	1	PLoS Genet	2013	Yes	5.41	94.2	145	16.1111111111111	2.97812235922447	6.72802267384493
23459443	N	0	Pharmacogenomics J	2014	Yes	0.82	42.9	21	2.625	3.2092517980771	7.16869987450325
23459936	N	0	Hum Mol Genet	2013	Yes	6.04	95.2	156	17.3333333333333	2.87041677279731	6.39438941911383
23463857	N	0	Circulation	2013	Yes	4.17	91.1	133	14.7777777777778	3.54435750314846	8.48201594640614
23467860	N	0	Circulation	2013	Yes	6.16	95.3	158	17.5555555555556	2.84879463738579	6.32741180308774
23468962	N	0	PLoS One	2013	Yes	0.39	21.1	15	1.66666666666667	4.22194721675657	10.5809457143275
23470693	N	0	J Dent Res	2013	Yes	1.89	73	44	4.88888888888889	2.59075388832475	5.52809416490091
23471985	N	0	Proc Natl Acad Sci U S A	2013	Yes	3.56	88.6	100	11.1111111111111	3.11811462609826	7.1616684779637
23472165	N	0	PLoS One	2013	Yes	3.18	86.5	88	9.77777777777778	3.0778893210384	7.03706491843756
23472185	N	0	PLoS One	2013	Yes	1.08	53	33	3.66666666666667	3.40592655947004	8.05320656123867
23474815	N	0	Hum Mol Genet	2013	Yes	1.55	66.4	43	4.77777777777778	3.08311993693502	7.05326748938793
23478653	N	0	Pharmacogenomics J	2014	Yes	0.62	33.3	18	2.25	3.64346768642502	8.44338502447131
23480133	N	0	World J Biol Psychiatry	2013	Yes	0.57	30.8	15	1.66666666666667	2.92830512911354	6.57370677273948
23482656	N	0	J Natl Cancer Inst	2013	Yes	3.57	88.6	111	12.3333333333333	3.45709607398214	8.21171135412821
23493294	N	0	Invest Ophthalmol Vis Sci	2013	Yes	1.69	69.4	36	4	2.3651914459119	4.82938266530575
23496005	N	0	J Sleep Res	2013	Yes	5.9	95	128	14.2222222222222	2.40893682783803	4.96489015972287
23502781	N	0	Nat Genet	2013	Yes	2.53	81.3	76	8.44444444444445	3.34199137203749	7.85515829482502
23502783	N	0	Nat Genet	2013	Yes	2.03	75.3	75	8.33333333333333	4.0986027278431	10.1988687519856
23505185	N	0	Obesity (Silver Spring)	2013	Yes	0.75	39.8	19	2.11111111111111	2.81444480074403	6.22100833620702
23505323	N	0	J Med Genet	2013	Yes	3	85.3	89	9.88888888888889	3.29162921309547	7.69915439975804
23508266	N	0	Pharmacogenomics J	2014	Yes	1.15	55.4	30	3.75	3.2693919112478	7.34524732758645
23508960	N	0	J Biol Chem	2013	Yes	0.91	46.6	24	2.66666666666667	2.94457077393085	6.62409190317437
23509613	N	0	Autoimmune Dis	2013	Yes	0.62	33.6	18	2	3.21373831662633	7.45787635499759
23509962	N	0	BMC Med Genet	2013	Yes	0.64	34.6	21	2.33333333333333	3.63353671486934	8.75826114080848
23511034	N	0	Inflamm Bowel Dis	2013	Yes	1.6	67.5	55	6.11111111111111	3.81970532677637	9.33494469065685
23512250	N	0	J Natl Cancer Inst	2013	Yes	4.46	92	154	17.1111111111111	3.83479510012969	9.38168739327822
23517042	N	0	Clin Exp Allergy	2013	Yes	1.84	72.2	51	5.66666666666667	3.07643477716518	7.03255926350666
23518928	N	0	Mol Endocrinol	2013	Yes	1.23	57.9	38	4.22222222222222	3.44275127267653	8.16727630756451
23527680	N	0	Twin Res Hum Genet	2013	Yes	1.34	61.1	37	4.11111111111111	3.07739242959882	7.03552572707588
23532257	N	0	Diabetologia	2013	Yes	2.21	77.7	69	7.66666666666667	3.47116757026069	8.25529979979833
23533358	N	0	ScientificWorldJournal	2013	Yes	0.24	12.3	8	0.888888888888889	3.69096752606821	8.93616118385858
23534349	N	0	Ann Hum Genet	2013	Yes	0.81	42.6	25	2.77777777777778	3.41641275966932	8.08568904630099
23535033	N	0	Alzheimers Dement	2014	Yes	3.72	89.3	94	11.75	3.16228020841234	7.03080996899131
23535729	N	0	Nat Genet	2013	Yes	24.88	99.7	778	86.4444444444444	3.47416062692486	8.26457121523358
23535730	N	0	Nat Genet	2013	Yes	7.56	96.7	255	28.3333333333333	3.74733821685292	9.11077735430823
23535732	N	0	Nat Genet	2013	Yes	13.18	98.8	412	45.7777777777778	3.47225851556376	8.25867915684257
23535733	N	0	Nat Genet	2013	Yes	9.31	97.7	309	34.3333333333333	3.68817975912219	8.92752568229838
23535734	N	0	Nat Genet	2013	Yes	20.3	99.5	606	67.3333333333333	3.31649163883285	7.77616927237917
23535911	N	0	Hum Genet	2013	Yes	4.36	91.7	119	13.2222222222222	3.03579883317143	6.90668369192827
23535967	N	0	J Hum Genet	2013	Yes	0.45	24	11	1.22222222222222	2.74071002876553	5.99260447362111
23536807	N	0	PLoS One	2013	Yes	1.17	56.1	27	3	2.57054599806981	5.46549737284346
23539754	N	0	J Med Genet	2013	Yes	1.38	62.2	41	4.55555555555556	3.30911776633678	7.75332766162857
23541324	N	0	J Allergy Clin Immunol	2013	Yes	2.64	82.4	76	8.44444444444445	3.19622711075517	7.40363292340908
23544012	N	0	PLoS Genet	2013	Yes	2.49	80.9	85	9.44444444444444	3.79832929866422	9.26872942672436
23544013	N	0	PLoS Genet	2013	Yes	5.57	94.5	187	20.7777777777778	3.72705037830741	9.04793291113745
23548203	N	0	Hum Mol Genet	2013	Yes	2.47	80.8	79	8.77777777777778	3.54678465457265	8.48953439049284
23551011	N	0	Ann Hum Genet	2013	Yes	1.29	59.8	32	3.55555555555556	2.75539437572794	6.03809131077774
23555189	N	0	Neoplasia	2013	Yes	0.18	9	5	0.555555555555556	3.06221761478935	6.98851959654199
23555300	N	0	PLoS Genet	2013	Yes	4.07	90.7	121	13.4444444444444	3.30215563673175	7.73176148259329
23561647	N	0	Atherosclerosis	2013	Yes	2.42	80.3	72	8	3.30087526457708	7.7277953491419
23562540	N	0	Neuron	2013	Yes	7.72	96.9	223	24.7777777777778	3.20935052459492	7.44428454991965
23562823	N	0	Hum Mol Genet	2013	Yes	2.33	79.2	59	6.55555555555556	2.81899747616685	6.23511089086029
23563607	N	0	Nat Genet	2013	Yes	12.65	98.7	381	42.3333333333333	3.34545147598916	7.8658764551489
23563609	N	0	Nat Genet	2013	Yes	6.56	95.8	202	22.4444444444444	3.41979007521346	8.09615075784841
23565137	N	0	PLoS One	2013	Yes	4.15	91	120	13.3333333333333	3.21594573906431	7.46471415753859
23565138	N	0	PLoS One	2013	Yes	1.46	64.2	40	4.44444444444444	3.05083139462781	6.95324917262436
23568457	N	0	Int J Eat Disord	2013	Yes	1.42	63.2	37	4.11111111111111	2.90317257308167	6.49585513340698
23571587	N	0	JAMA	2013	Yes	9.46	97.8	248	27.5555555555556	2.91214259375085	6.52364103839238
23572186	N	0	J Med Genet	2013	Yes	0.42	22.5	13	1.44444444444444	3.44779290343106	8.18289347036528
23575227	N	0	Hum Mol Genet	2013	Yes	0.88	45.7	28	3.11111111111111	3.51608913308122	8.39445068053335
23575436	N	0	J Hum Genet	2013	Yes	0.6	32.4	22	2.44444444444444	4.07015692156725	10.1107538524146
23577725	N	0	Ann Hum Genet	2013	Yes	1.15	55.4	31	3.44444444444444	2.99949144644772	6.7942164373945
23583978	N	0	Nat Genet	2013	Yes	6.07	95.2	177	19.6666666666667	3.23838120905574	7.53421119221398
23583979	Y	1	Nat Genet	2013	Yes	6.58	95.8	202	22.4444444444444	3.40876023927684	8.06198428436495
23583980	N	0	Nat Genet	2013	Yes	15.1	99.1	436	48.4444444444445	3.20784549557222	7.43962251011313
23585552	N	0	Hum Mol Genet	2013	Yes	0.87	44.9	25	2.77777777777778	3.20746748624908	7.43845157288527
23592221	N	0	Hum Reprod	2013	Yes	0.41	22.2	12	1.33333333333333	3.22240316625918	7.48471694962837
23593153	N	0	PLoS One	2013	Yes	0.67	35.7	21	2.33333333333333	3.50356336461351	8.35565034490995
23593202	N	0	PLoS One	2013	Yes	0.33	17.3	9	1	3.04912947831617	6.94797724665314
23593239	N	0	PLoS One	2013	Yes	0.4	21.4	12	1.33333333333333	3.33620253606497	7.83722655840649
23594818	N	0	Neuropsychopharmacology	2013	Yes	1.5	65.3	39	4.33333333333333	2.88478435548033	6.43889503420925
23599027	N	0	Hum Mol Genet	2013	Yes	1.14	55.3	30	3.33333333333333	2.91641031634163	6.53686091143224
23603761	Y	1	Nat Genet	2013	Yes	6.91	96.2	222	24.6666666666667	3.56992289367348	8.56120835166826
23603763	N	0	Nat Genet	2013	Yes	7.84	96.9	240	26.6666666666667	3.40223950983957	8.04178540464529
23612905	N	0	Hum Mol Genet	2013	Yes	2.15	76.9	63	7	3.25825072585894	7.59575982474911
23620142	N	0	Hum Mol Genet	2013	Yes	0.52	28	16	1.77777777777778	3.43815915952112	8.1530515889686
23620144	N	0	Hum Mol Genet	2013	Yes	0.44	23.8	11	1.22222222222222	2.76825832524725	6.07793920993686
23624525	N	0	Nat Genet	2013	Yes	1.48	64.8	49	5.44444444444445	3.67390298464656	8.88330135844138
23626673	N	0	PLoS One	2013	Yes	1.54	66.1	39	4.33333333333333	2.82035300956913	6.23930984688385
23633212	N	0	J Clin Endocrinol Metab	2013	Yes	1.17	56.2	33	3.66666666666667	3.12741671310612	7.19048300529858
23636237	N	0	Am J Clin Nutr	2013	Yes	5.27	93.9	149	16.5555555555556	3.14305066483861	7.23891137725072
23642732	N	0	Atherosclerosis	2013	Yes	0.67	36	17	1.88888888888889	2.81455218239383	6.22134096602233
23643386	N	0	Am J Hum Genet	2013	Yes	1.34	61.3	45	5	3.7230488803001	9.03553770631785
23644456	N	0	Nature	2013	Yes	5.23	93.8	172	19.1111111111111	3.65210373079607	8.81577509305338
23644492	N	0	Nat Genet	2013	Yes	2.34	79.3	76	8.44444444444445	3.610779303004	8.68776684574216
23646285	N	0	PeerJ	2013	Yes	0.49	26.3	16	1.77777777777778	3.65134155896094	8.81341415822674
23648065	N	0	Cancer Sci	2013	Yes	1.2	57.2	36	4	3.32571252711239	7.80473227519329
23650146	N	0	Genet Epidemiol	2013	Yes	2.8	83.8	78	8.66666666666667	3.09291981297679	7.08362398850965
23652523	N	0	JAMA	2013	Yes	4.08	90.7	109	12.1111111111111	2.97080458837505	6.70535484586259
23658558	N	0	Front Genet	2013	Yes	0.87	45.3	25	2.77777777777778	3.17746728869659	7.34552172695954
23661040	N	0	Immunogenetics	2013	Yes	0.07	3.5	3	0.333333333333333	4.65862432405201	11.9336146835649
23665963	N	0	Inflamm Bowel Dis	2013	Yes	0.9	46.1	27	3	3.35111078303568	7.8834069574384
23666238	N	0	Nat Genet	2013	Yes	5.44	94.2	149	16.5555555555556	3.04564090703716	6.93717090476517
